nk_ota_localizer_id,fk_contact,date_purchase,time_purchase,place_origin_departure,place_destination_departure,place_origin_return,place_destination_return,fk_departure_ota_bus_company,fk_return_ota_bus_company,gmv_success,total_tickets_quantity_success
50579d0f7912425ceda4d128f35c4b35ab6c0021efce0d0f65cc1a851ca7a765,bfb9a4afbe2dc87e5a4099c4e365efb486917da516919ff86d0e3285a8be5be8,2020-01-31,19:51:30,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,54.99,1
35457c9567fead2f2264d890deccb511411f09293c5cec516d66be0d9eeb3106,bfb9a4afbe2dc87e5a4099c4e365efb486917da516919ff86d0e3285a8be5be8,2020-02-15,11:59:39,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,91.66,1
2a258e45df37b87aa6895e5deda5ea177e86c540fc960c60433d3168897fe620,01a57b7b8b55bbf7e81e12334f86247b8a80101d5a36a449c89a4cae5e3bf593,2021-05-01,13:07:10,bfabb6cf02daa6bf1d9e91c5d141f55e38b8460af403bc0a43726a8eab475855,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,1,40.5,1
bd23e6bd48368f7ca0fe013a25373ee4d86f3014cd6c2dbae70ca269f4301d18,c063719c572899e3550e035a41e1ac8755664fa4d2113a06fd96fa40676f43a6,2021-05-28,16:29:25,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,1,88.49,1
3dad8fe12ac3c87fa01bde6c86be0516a0361790ca6b7f718731e2a6113554fc,bb804e24ceda26d9168bfdf253b2ea6d7493968f0bec8a2d8377bfaa622d7695,2023-11-24,02:22:22,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,93.59,1
0c86d402dffb6725894ca4d7abb8de327b3962b0d6693e25dd184e3ba27549ab,af6c19a27e3f0bc8c7be12c1138acdc51c22b5edc012caa6ea67efebac3b551f,2023-11-13,12:05:26,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,82887006d04d939ffca870bc268a940df6cf01dbdf12e228ccf476d07d7c9424,0,0,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,1,80.65,1
3b61f7d82d420b6b8f1b78f0af460dd5dcbaf0349e6bf3fc45f3bc3569a37271,9e43cfcd94ff5fac14c229dc001d9eaeb9796142fc23786d9b472e5b902a2158,2023-11-04,18:50:04,5cd5e6e836cd713686bd2ccc7a5626db84a4c23f91d00d02eaed726d9f5b7220,8e6aee9efac8086ebac545d45c63e0d0dfcddd0d77d53e45c04d05cafdd2a8a8,0,0,043066daf2109523a7490d4bfad4766da5719950a2b5f96d192fc0537e84f32a,1,78.62,1
44b43fe380f46db3db5700c52b310859044c1b4ca7d90bfce26588fde071951d,c063719c572899e3550e035a41e1ac8755664fa4d2113a06fd96fa40676f43a6,2021-02-06,23:41:27,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,67.19,1
27b473bc3dbe445e658e78d1875e749983d8a188bc97bc6f432a3ce1802fa066,b7eb7921fe2f47a86d5aed43d24761a186bb17a5e1d8bb98eb3c235bca70cf03,2023-12-18,19:51:02,2bb1c90302bea6044d9075a8181b2d9bead6c3f1050c8955480a91af077ae399,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,59.88,1
f911ea26d0891952cbcaf5581ebbdda37cbba22984c90f9719f4625f0702646f,9e627572e697e2f3e591229cb47ee45351fba1b50ac76a032b3accb4c1bf5b69,2023-12-21,18:46:03,ad48ff99415b2f007dc35b7eb553fd1eb35ebfa2f2f308acd9488eeb86f71fa8,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,1,241.22,2
a4ab3d1d99cd089addb13d0539c06a74f11fc5531e8fc13a947db829c2263b60,d2dc44ec017da11723230e161261bb2d6c1605f4ab2ab0c181c31e9eaaec8335,2023-12-16,09:08:57,6d7be37d6aa3665ddca5b4c3ab26e689e4efc1c33bea69ccbaeec6ed49569558,8c244b370747c1930a4e0967254778ddbb69f6a409e62beebe5f92191a09a3a1,0,0,b4bbe448fde336bb6a7d7d765f36d3327c772b845e7b54c8282aa08c9775ddd7,1,6.39,1
8412d411279196ac9d863faaa36b3618904daf2a5ba3c0e16e0af51f3ced5a63,9fd6a1a504492a5358a1c1b694be9b3c8889a3e31ffac210f78742f668dc69d1,2022-10-12,08:57:04,7e5cb8429dce239403fec15b8930529f51efdf34ce3e28548977ea97e152f303,5d4048cb5ff48fce144b4c51954a898cb5f052f7edf690c2ab175706134f34d9,0,0,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,1,91.45,1
879f7189747004f255be2b35dd616a97f3425f6970254e02cae504b62815a2c0,f02139fe9fd5da8f013b76ae9844083ff93a7654dad3ab296052ec382b598b53,2022-10-03,00:47:03,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c,0,0,6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443,1,34.04,1
9185688f314c019517086483b76cd124634993c3a18f9cbb3d17f02619ea8c45,a6198e3020f6ae5cb5ef3b007f6581d78e5a39a7109869a9b0e330e5ca313be7,2023-09-28,21:31:29,ecb2c5cd363bd77cf61ea655104f74f375e36db2586946be713273e53fc18aae,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,71ee45a3c0db9a9865f7313dd3372cf60dca6479d46261f3542eb9346e4a04d6,1,171.29,1
6a4470bcf9abef12ace9024e297597a1ca65e1edce53b79704caa6585e751c24,2129272d56da99b26d6d7f18d41f58817631f8cd8a0887e0c3c827cf5080db02,2023-12-28,19:34:21,3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,0,0,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,1,112.86,1
8de6cdb0d24ab538a2267c572a497afbc072ee96d3226de63d8a3d1a99706b9c,3e0b44811283ff5341f322e5bdd03ccdc7944619ec759ce5820b3d6a14126ebd,2020-01-06,10:26:53,29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67,d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00,0,0,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,1,81.64,1
75f2af0a6227931c46a8547088a4cfb26ab594cad33cb49c33c85c6e56ce68df,332cc45e88cfe11687549317f7284681ef4d279ca2182824be5ec5da8f71d75c,2021-08-20,18:31:36,811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,93.95,1
9ac4db3cc4b230895184206f8102a3395f369808f940d6060ea2ee1383866c4f,482dae823ce17305d8731b11bbc8ddaaf66e1c7a39de86fc35b3b74b0bffd9d5,2021-08-27,23:08:43,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662,0,0,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,1,267.04,2
1ffe0ddaee3c5a70f385e1baeb9bda46c02404d235c6e0a898bfa57fce43a062,b56977ad87e3099fe27ce15d1dc5199834b1363e634dd0d73e118e7ffa272531,2022-03-28,13:51:28,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,0,0,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,1,192.4,1
8d13a71e8178cc2a016156080074f9d6d762f15959a9d542224d8311673e5637,3f66e3d9c11f5ef5f1b9933791058cb017ed7ab484889dc716dc7d2968d4a091,2023-01-12,18:09:47,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,f44b7809595e5ebe3bb4d65e0cdd1ebbb41b29f5ab8fd73b2b6aef8e8691a62e,0,0,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,1,126.2,1
35885cac02c7b4c67f9cf53881717581bcac717d2ff5f54b0d808c31bbece678,ecf54ae61b0ebf732fa84c1566c69a9cbcbc113e676b26c91c1f3805eb433c88,2023-01-26,20:10:53,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,576c85c584f60555c2a024cbb99dfbbdb5f58c3bdcf28dbc8ea315fd46a388f3,0,0,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,1,247.8,1
33654e973e857d19fa98bdfda6b7d3b650a717f715986e5b267ed5f023772af6,43c191e25122d950aa41cfec34b5660c6ca09375a411ce624abdfef2a9a18220,2019-10-04,07:07:37,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,0,0,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,1,134.21,1
ec48d41b0d52bd269117f9fa95657f6ea9949be838e8cf807b535c3d14619613,c2f1cabfe6ba5b1a202ebf48d630826e2a013aa42793a3f73cfe07136ee06550,2021-04-19,08:20:03,3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,1,173.27,2
d0c001a143fc49217e1cd7dad7ad5245315c6fc7909f4924fd17d0968f5b4b38,f5c907ac3248f84fc7dc8273de97da501d2fedc0ce1bed7fa89f2d8911445432,2022-07-20,14:13:40,ecac903ea62dc1d5446a88330af0a17ce89c7787e5aaf450113a4a426813e3cc,1c63ed9164d61acfd1f4f3a7b6dfacbd98d1dc01e755b7b558c6af0491154a2e,0,0,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,1,389.4,1
e0fbcd04f7142c8569e752f135e01e0b87f334a45110be640f73d4954f7d1f1b,898a30f5326ba0fead9d528c987bb5346c361f0fe373601303ec185d5ce4ad73,2023-09-14,16:42:14,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,0,0,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,1,64.89,1
5c5d96d24ee2900ec758fccf174dad8246c5e6fe49be4533cb6bc137094146e8,f02139fe9fd5da8f013b76ae9844083ff93a7654dad3ab296052ec382b598b53,2023-09-05,18:50:53,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c,0,0,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,1,34.31,1
a6125fffadff70cfecfa0e81d85785fc12a65ce1c24f2337447e3029062b7f25,898a30f5326ba0fead9d528c987bb5346c361f0fe373601303ec185d5ce4ad73,2023-09-20,16:25:51,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,0,0,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,1,64.89,1
cc7e5f91ac3befcc8c43459af2a6cdd46e116998a8e0f5385154e9c92a4a0d01,ce18410b97ffbbcd2e25a095d49196acd5011fc1ec61c8bda746b74adf74b116,2023-11-20,15:52:35,37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,72.9,1
6d11899aaa3138ba49fcce5985af9f78dcc1040e851cff558caabbb9832db671,dd3271205cc4b6edafe77d19746b5fc0b6f6844078948cd4a01768c1bb7cc5d0,2023-11-06,06:51:44,f74efabef12ea619e30b79bddef89cffa9dda494761681ca862cff2871a85980,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,0,0,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,1,19.16,1
ae7514bad220b29b9b3f3fa8b4619e10b068eed07b44e1689d3cd89d8b31d5f6,edec6cdd755f51145088de4befb443f524e66e83c16947b15f9df7228ed4b0ee,2023-11-10,16:04:28,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,2bb1c90302bea6044d9075a8181b2d9bead6c3f1050c8955480a91af077ae399,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,102.54,1
1e0084f0d5d214033a7e10abce8338d2e9e347222403925161555a8dee686686,54b88ab787b231d2e48c88499042689a6a7c45061f33d8ba60bb411d21b6079e,2021-08-15,17:26:27,811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c,40367c3cc999a9f9e951a1d33211545b84b2d5a63933b0020433000c3bb410fb,0,0,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,1,40.79,1
55b3828e2d96873af5e8034a30e8af15a54863a6c32427ce3cbfe5476fa6f7fe,ffdfa20e02a7d15349905dd9d8fead422dd3810e6d6b456d5bd7c2647ac4c46e,2023-07-25,18:14:15,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,8b940be7fb78aaa6b6567dd7a3987996947460df1c668e698eb92ca77e425349,0,0,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f,1,82.0,1
3a01aa61afda6feb2ef90368295e0580a20deee03a644b646e6988c534675ec5,573da015734c6ba55752f65d2c134cf60cff47b788f9418a3b7557c98de6f596,2020-02-17,22:20:39,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,289.48,2
302a5a0ef183601f3a7afc5322df6156d38eb0376102d89bdf4a52e4da98f125,3758b4ab70665bd0ad1126346e00e284497846388d674934ce2b7e534419feff,2020-03-23,11:35:45,70fa656aa0391eb9ef7bbc9c7e6771ec09e7d5d7ab1fcbbde2480d21263ee79a,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,0,0,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,1,56.64,1
da27ec7d5bd752a88b60ec78a770e2a439b0065301c0a4877af70d9e2f9342be,7a8bcec674268f1ccea330ca08678c63795f524eb7e70026bb5d32d7203b9c9c,2020-03-14,02:27:58,aea92132c4cbeb263e6ac2bf6c183b5d81737f179f21efdc5863739672f0f470,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,35.65,1
a1f7edb9acef5dfb5c8d3d15239359b3df1ccea36bd161dfe34423d2ceb96557,5e6e8965684c81d038ab9ce6a529471a0f6a33e2027cfcaf0a36e81ccce5eaf1,2022-12-29,13:41:57,7a20311cf7a4b222d436424480bc65dd0f9d2cefcbbb1fa148ca0d7e1d5bb55a,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,0,0,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,1,17.5,1
fbee484516521e6199ac23b76e50466e6261dd202c935b3783a3fcefc2ebcf81,aa42660b5bb8d1a975d667953309a11fef029402a298000911517bbe17e4548f,2021-04-09,13:54:52,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9,0,0,031b4af5197ec30a926f48cf40e11a7dbc470048a21e4003b7a3c07c5dab1baa,1,36.07,1
d785f0fbe00eaf776eee2e8b92f7f5ae72829a3d67476cbf1f9bf7addec35632,ade98f4dd751b32dc1bb0d23ecdd741e373842373f48e6be7ff8f930ce21015b,2021-04-22,10:47:08,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6,0,0,b7a56873cd771f2c446d369b649430b65a756ba278ff97ec81bb6f55b2e73569,1,115.88,1
68ad7e73102188bbc483734c72518ffdcff23a196a0aab46dffcf0113d35bc05,85b92bf8f09b4c2a4b547bf918ca118094674caa85f787c94dc7f731b2e8216b,2023-08-28,12:13:12,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,127.43,1
c700d98045537cebf897ec6524dea6cba4e1750ece69d8e4307f6a05fb2ccdd0,02fda2969ca116101c1def15d1b48c69ea862f7c71a6958434d34bd4407fc1f6,2024-02-18,11:29:38,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,8e6aee9efac8086ebac545d45c63e0d0dfcddd0d77d53e45c04d05cafdd2a8a8,0,0,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,1,29.52,1
828dbb7cac0e704af97d12e1de648ef483c3f9ca699a2a7681bdc422660bdd60,ed8722198a5bc08fe38b3e8002e615387762e14310d7cd95099e183375a29f65,2022-09-05,10:54:51,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,165.08,1
dee7252f5b32267f1519bde198dafcb1dfdcc2d891bc99f1b1b6fe0f075e4a04,aa5ce18bcef6686653c37c1295150d437cceb90465382b673bc293b66def58d2,2019-03-19,23:36:06,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,270.31,2
0313f3898ab0649b9b125580649f2e5d310affbfd4cfb6c2342b3ca9e41b5e33,26348260309b22758516240ff33f36f94c70a808b90988cc9d9e010dc9eaff45,2020-10-20,19:08:24,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,141.25,3
7cf0b5d576aaa75e8a097f6ea3fd2b4231d5253cc7f08d8210711d24aa792c57,94c9f6ba23185e54e4d6a5b7f5a6861d3022e50b37909bab2ae904a2aebb6285,2022-03-19,11:45:22,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,1,75.04,1
f97b74bbd9f405438176cabf0b88aa90ee69a912bcebb52fe922925d9d95c01c,919b223f46948e15e809a886c731adeeb109432cbec24d6659be11a22a7f06c6,2022-03-21,23:09:44,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,181.98,1
4959b38da8dbd47da8ce5b5a35b42cf8c6badafe33d63a4b1d740926c5c438f7,d54fc3fccaf2f8647dc274a44366f23ec06496f26626d7c5158aabf88ac816ff,2022-03-18,22:16:44,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,1,214.24,2
67c343d3e07c66e4071da17add86695cf4d9886fcabed29903907ae1b8df5f39,f77be977b47b1d473e513e23f753812947e9a833b7ac6faada3f8dfdb68c1349,2019-01-21,11:42:08,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,1,141.55,1
74c2297b5542749743f3846c829966d348fabded1eb0464f96875f11c8aebfce,bdfc532829ccfbe55ec6b3444e73ed8658db9e99a4f06174925a44446a75b5a9,2022-11-16,11:08:25,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,0,0,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8,1,38.65,1
fbc7b92a98a4c369c33669386457cbd8c9d8167d76a66ac0ca586a2730868cac,a690af23f0bc81a550641786c99c8d4cd0322aea87d746e1661e74d0c59ac08b,2022-08-21,02:16:21,2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,1,234.82,1
5b466e7d5e5b9bca6228cc06e32d83735c7b34ea5286cadec754e10d781b86ea,e4aa26fcd98a614f45f50a2c1615117afc6be6acd15d211886fcbea6c2700425,2023-05-16,21:58:01,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,0,0,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6,1,53.22,1
d769de610c802589bb6f037a12c51b7c2d8217ef42823773d7e562a5b12d32db,968eef4f2b6c2910e4d7b6928f290f957dc97597361b25397431c78aa6fd7b0d,2021-04-24,22:38:45,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,0,0,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,1,84.02,1
3f602963e325ab50cc2f0ee945dede5555879755b3f588855b81b982cdbc04eb,09f6a9ee9db3fccbf88c1ad3d68fc17d5d8198359841d77c0caf38e40e1ff295,2021-08-25,16:59:40,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,1,102.94,1
b8f622b7a18dc5804bf9b2f5e19a33a222a92c02d2d1c525abff7f1d42e2d13d,7546a6df0de4ea27d092ed002aaf1ad3f0d750aab665fa3e1775761ce5168dbb,2024-02-11,10:55:27,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,1,96.5,1
9a8ea3bd40fb7fd5f95266bee55da64e49af0f7fdfa76e67db3ff39607bc654c,b127f2cf38d7d47663cfadb466472ead7754a47a88bbdfd1ab420093c903ce4f,2024-02-05,19:38:44,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,1,135.37,1
a23f4489a3792ce8ebdbd27038e8d6c8a38fe43201a63b9e488810d3fd2a88ec,ab4be4515e8ed969c0383c3302ad02e3bc32c0f1aee94fb42743e1fffe63cf5a,2023-06-10,10:36:34,2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0,0,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,108.29,1
6bb1f97f72b5858aa07dd7af649b30aaf5712fca2256bc260ad0a5eb3c5b855d,928ad313d8804803f363608ef0ea6ad16b39ab453cc01133f443af61dfdce865,2023-06-06,12:19:45,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,0,0,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,1,97.53,1
7fb869797d8f08724643a2c6551d8056417371671fc3de662b76d79a2d8bea10,968eef4f2b6c2910e4d7b6928f290f957dc97597361b25397431c78aa6fd7b0d,2021-02-22,22:08:14,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,0,0,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,1,79.74,1
88decce8d114ae0d2b6c7f84ce0f6a0692fd3dff48a121b2424e2605944a4e45,b1ceb2c12df6b34b98216b579abf29a4e3eeb0727932ecd623deec52543082ab,2021-02-02,21:36:30,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,234.05,4
